v9,v8,v7,v6,v5,v4,v3,v2,v1,v0,Detection
0.4793047,0.4974264,0.497483,0.5197758,0.5284275,0.5267902,0.5391805,0.5516914,0.5617385,0.558733,0.0
0.4974264,0.497483,0.5197758,0.5284275,0.5267902,0.5391805,0.5516914,0.5617385,0.558733,0.5532749,0.0
0.497483,0.5197758,0.5284275,0.5267902,0.5391805,0.5516914,0.5617385,0.558733,0.5532749,0.5678492,0.0
0.5197758,0.5284275,0.5267902,0.5391805,0.5516914,0.5617385,0.558733,0.5532749,0.5678492,0.566305,0.0
0.5284275,0.5267902,0.5391805,0.5516914,0.5617385,0.558733,0.5532749,0.5678492,0.566305,0.5570209,0.0
0.5267902,0.5391805,0.5516914,0.5617385,0.558733,0.5532749,0.5678492,0.566305,0.5570209,0.5744947,0.0
0.5391805,0.5516914,0.5617385,0.558733,0.5532749,0.5678492,0.566305,0.5570209,0.5744947,0.5919969,0.0
0.5516914,0.5617385,0.558733,0.5532749,0.5678492,0.566305,0.5570209,0.5744947,0.5919969,0.5597266,0.0
0.5617385,0.558733,0.5532749,0.5678492,0.566305,0.5570209,0.5744947,0.5919969,0.5597266,0.5315692,0.0
0.558733,0.5532749,0.5678492,0.566305,0.5570209,0.5744947,0.5919969,0.5597266,0.5315692,0.512046,0.0
0.5532749,0.5678492,0.566305,0.5570209,0.5744947,0.5919969,0.5597266,0.5315692,0.512046,0.5092214,0.0
0.5678492,0.566305,0.5570209,0.5744947,0.5919969,0.5597266,0.5315692,0.512046,0.5092214,0.4826945,0.0
0.566305,0.5570209,0.5744947,0.5919969,0.5597266,0.5315692,0.512046,0.5092214,0.4826945,0.4952296,0.0
0.5570209,0.5744947,0.5919969,0.5597266,0.5315692,0.512046,0.5092214,0.4826945,0.4952296,0.5029084,0.0
0.5744947,0.5919969,0.5597266,0.5315692,0.512046,0.5092214,0.4826945,0.4952296,0.5029084,0.4965584,0.0
0.5919969,0.5597266,0.5315692,0.512046,0.5092214,0.4826945,0.4952296,0.5029084,0.4965584,0.4843816,0.0
0.5597266,0.5315692,0.512046,0.5092214,0.4826945,0.4952296,0.5029084,0.4965584,0.4843816,0.5072806,0.0
0.5315692,0.512046,0.5092214,0.4826945,0.4952296,0.5029084,0.4965584,0.4843816,0.5072806,0.5124206,0.0
0.512046,0.5092214,0.4826945,0.4952296,0.5029084,0.4965584,0.4843816,0.5072806,0.5124206,0.5185363,0.0
0.5092214,0.4826945,0.4952296,0.5029084,0.4965584,0.4843816,0.5072806,0.5124206,0.5185363,0.499979,0.0
0.4826945,0.4952296,0.5029084,0.4965584,0.4843816,0.5072806,0.5124206,0.5185363,0.499979,0.5155606,0.0
0.4952296,0.5029084,0.4965584,0.4843816,0.5072806,0.5124206,0.5185363,0.499979,0.5155606,0.5014829,0.0
0.5029084,0.4965584,0.4843816,0.5072806,0.5124206,0.5185363,0.499979,0.5155606,0.5014829,0.4986569,0.0
0.4965584,0.4843816,0.5072806,0.5124206,0.5185363,0.499979,0.5155606,0.5014829,0.4986569,0.5102345,0.0
0.4843816,0.5072806,0.5124206,0.5185363,0.499979,0.5155606,0.5014829,0.4986569,0.5102345,0.4807914,0.0
0.5072806,0.5124206,0.5185363,0.499979,0.5155606,0.5014829,0.4986569,0.5102345,0.4807914,0.4611795,0.0
0.5124206,0.5185363,0.499979,0.5155606,0.5014829,0.4986569,0.5102345,0.4807914,0.4611795,0.4358051,0.0
0.5185363,0.499979,0.5155606,0.5014829,0.4986569,0.5102345,0.4807914,0.4611795,0.4358051,0.4355598,0.0
0.499979,0.5155606,0.5014829,0.4986569,0.5102345,0.4807914,0.4611795,0.4358051,0.4355598,0.4518125,0.0
0.5155606,0.5014829,0.4986569,0.5102345,0.4807914,0.4611795,0.4358051,0.4355598,0.4518125,0.463358,0.0
0.5014829,0.4986569,0.5102345,0.4807914,0.4611795,0.4358051,0.4355598,0.4518125,0.463358,0.4195688,0.0
0.4986569,0.5102345,0.4807914,0.4611795,0.4358051,0.4355598,0.4518125,0.463358,0.4195688,0.3958734,0.0
0.5102345,0.4807914,0.4611795,0.4358051,0.4355598,0.4518125,0.463358,0.4195688,0.3958734,0.3799854,0.0
0.4807914,0.4611795,0.4358051,0.4355598,0.4518125,0.463358,0.4195688,0.3958734,0.3799854,0.3754369,0.0
0.4611795,0.4358051,0.4355598,0.4518125,0.463358,0.4195688,0.3958734,0.3799854,0.3754369,0.3952072,0.0
0.4358051,0.4355598,0.4518125,0.463358,0.4195688,0.3958734,0.3799854,0.3754369,0.3952072,0.4195758,0.0
0.4355598,0.4518125,0.463358,0.4195688,0.3958734,0.3799854,0.3754369,0.3952072,0.4195758,0.4180145,0.0
0.4518125,0.463358,0.4195688,0.3958734,0.3799854,0.3754369,0.3952072,0.4195758,0.4180145,0.4179798,0.0
0.463358,0.4195688,0.3958734,0.3799854,0.3754369,0.3952072,0.4195758,0.4180145,0.4179798,0.4286327,0.0
