v9,v8,v7,v6,v5,v4,v3,v2,v1,v0,Detection
0.0271406,0.0278471,0.0276883,0.0243171,0.0108533,0.0125539,0.024598,0.0089093,0.0166382,0.0088203,0.0
0.0278471,0.0276883,0.0243171,0.0108533,0.0125539,0.024598,0.0089093,0.0166382,0.0088203,0.0103057,0.0
0.0276883,0.0243171,0.0108533,0.0125539,0.024598,0.0089093,0.0166382,0.0088203,0.0103057,0.0102426,0.0
0.0243171,0.0108533,0.0125539,0.024598,0.0089093,0.0166382,0.0088203,0.0103057,0.0102426,0.0192693,0.0
0.0108533,0.0125539,0.024598,0.0089093,0.0166382,0.0088203,0.0103057,0.0102426,0.0192693,0.0252878,0.0
0.0125539,0.024598,0.0089093,0.0166382,0.0088203,0.0103057,0.0102426,0.0192693,0.0252878,0.034183,0.0
0.024598,0.0089093,0.0166382,0.0088203,0.0103057,0.0102426,0.0192693,0.0252878,0.034183,0.0195868,0.0
0.0089093,0.0166382,0.0088203,0.0103057,0.0102426,0.0192693,0.0252878,0.034183,0.0195868,0.0125029,0.0
0.0166382,0.0088203,0.0103057,0.0102426,0.0192693,0.0252878,0.034183,0.0195868,0.0125029,0.0173646,0.0
0.0088203,0.0103057,0.0102426,0.0192693,0.0252878,0.034183,0.0195868,0.0125029,0.0173646,0.0182247,0.0
0.0103057,0.0102426,0.0192693,0.0252878,0.034183,0.0195868,0.0125029,0.0173646,0.0182247,0.0231358,0.0
0.0102426,0.0192693,0.0252878,0.034183,0.0195868,0.0125029,0.0173646,0.0182247,0.0231358,0.0183799,0.0
0.0192693,0.0252878,0.034183,0.0195868,0.0125029,0.0173646,0.0182247,0.0231358,0.0183799,0.0254618,0.0
0.0252878,0.034183,0.0195868,0.0125029,0.0173646,0.0182247,0.0231358,0.0183799,0.0254618,0.0235795,0.0
0.034183,0.0195868,0.0125029,0.0173646,0.0182247,0.0231358,0.0183799,0.0254618,0.0235795,0.0255848,0.0
0.0195868,0.0125029,0.0173646,0.0182247,0.0231358,0.0183799,0.0254618,0.0235795,0.0255848,0.0205741,0.0
0.0125029,0.0173646,0.0182247,0.0231358,0.0183799,0.0254618,0.0235795,0.0255848,0.0205741,0.0245326,0.0
0.0173646,0.0182247,0.0231358,0.0183799,0.0254618,0.0235795,0.0255848,0.0205741,0.0245326,0.0324167,0.0
0.0182247,0.0231358,0.0183799,0.0254618,0.0235795,0.0255848,0.0205741,0.0245326,0.0324167,0.0421949,0.0
0.0231358,0.0183799,0.0254618,0.0235795,0.0255848,0.0205741,0.0245326,0.0324167,0.0421949,0.0315015,0.0
0.0183799,0.0254618,0.0235795,0.0255848,0.0205741,0.0245326,0.0324167,0.0421949,0.0315015,0.0406791,0.0
0.0254618,0.0235795,0.0255848,0.0205741,0.0245326,0.0324167,0.0421949,0.0315015,0.0406791,0.053287,0.0
0.0235795,0.0255848,0.0205741,0.0245326,0.0324167,0.0421949,0.0315015,0.0406791,0.053287,0.0481052,0.0
0.0255848,0.0205741,0.0245326,0.0324167,0.0421949,0.0315015,0.0406791,0.053287,0.0481052,0.038203,0.0
0.0205741,0.0245326,0.0324167,0.0421949,0.0315015,0.0406791,0.053287,0.0481052,0.038203,0.0295805,0.0
0.0245326,0.0324167,0.0421949,0.0315015,0.0406791,0.053287,0.0481052,0.038203,0.0295805,0.0279893,0.0
0.0324167,0.0421949,0.0315015,0.0406791,0.053287,0.0481052,0.038203,0.0295805,0.0279893,0.0312172,0.0
0.0421949,0.0315015,0.0406791,0.053287,0.0481052,0.038203,0.0295805,0.0279893,0.0312172,0.0274887,0.0
0.0315015,0.0406791,0.053287,0.0481052,0.038203,0.0295805,0.0279893,0.0312172,0.0274887,0.0277328,0.0
0.0406791,0.053287,0.0481052,0.038203,0.0295805,0.0279893,0.0312172,0.0274887,0.0277328,0.0247969,0.0
0.053287,0.0481052,0.038203,0.0295805,0.0279893,0.0312172,0.0274887,0.0277328,0.0247969,0.0160341,0.0
