KF distance,V2X-KF distance,V2X-KF speed,Radar distance,Radar-KF distance,Radar-V2X speed,Radar-KF speed,Detection
-0.009202471686826749,-0.03185423017688579,0.0016132529486510476,-0.0007272727272727549,-0.005243502904159862,-0.0031151515151516093,-0.004514437726198734,0.0
-0.0038085513816158265,0.0259698082428172,-0.003207354232107349,-0.0035757575757576396,0.006861747636757627,0.00204848484848503,0.0013315097200313501,0.0
0.005201134488006722,0.033278873951367395,-0.0031354022857115133,-0.001393939393939429,-0.0026750654425719976,0.0007575757575755888,-0.0004106181955938902,0.0
0.00784989360529309,-0.0009837840561611171,-0.001349503568063005,0.0025454545454544806,-0.015800996177371428,-0.0050484848484847935,-0.006371510855441477,0.0
0.011068052323619017,-0.005057841949775941,-0.00010975352639180756,0.003515151515151532,0.00260258229264713,-0.0029696969696968814,0.0016321733143886022,0.0
0.020771773055093912,0.03401384927964083,0.00142089133095022,0.005515151515151527,-0.008563665871875972,0.0013878787878788908,0.0027115327174178066,0.0
0.014162979723202311,-0.03162408677696165,0.00055512666700914,0.007272727272727279,-0.011337480716355574,0.0014060606060603705,0.0007297329623286155,0.0
0.0010888660660495948,-0.04880516370378831,0.002110949453009353,0.005393939393939419,-0.006096800067423141,-0.001375757575757505,-0.004573522507437329,0.0
0.0041507276831832226,0.029880596840757785,0.0029872825864794006,0.0070303030303031176,0.004296778658936491,0.0005151515151514248,0.0048024919475464665,0.0
-0.0043036686355889765,-0.02917449221781593,0.000801031644377024,0.0029090909090909115,-0.0006789770662984177,0.000945454545454507,-0.0004345190368221146,0.0
-0.008475862108500229,-0.015855563455398635,0.0010457280316198548,0.009818181818181813,0.008691406241570885,0.0035030303030304656,0.0031730051120856732,0.0
-0.00446412453810684,0.033901893716811175,-0.004814941319504519,0.0029090909090909115,0.007046014928928215,0.0031696969696970107,-0.0014773258607844667,0.0
-0.007179727773192726,-0.012320116993127782,0.0007759263097761029,-0.0046666666666666645,-0.0027847836597921683,-0.0014060606060606888,-0.00256639442314167,0.0
-0.002488116887543986,0.023869887791117272,-0.00028882532898902216,-0.00024242424242426955,0.004517887791118266,0.0002848484848484602,0.00048672750055118964,0.0
-0.003928045564424737,-0.018638527826337233,0.0012403772948310669,-0.0046666666666666645,0.004023350961542531,0.00033939393939382294,0.004431407197235248,0.0
0.0002763177415903285,0.02425318511569704,-0.002231583361322263,0.004666666666666502,0.002967730570232057,6.666666666655166e-05,-0.001517595433814077,0.0
0.0015364646830635048,0.0047136462055656775,0.001674559420396983,-0.0028484848484849924,0.0019023734783076706,-0.004654545454545354,-0.003961893319567355,0.0
0.00840776037772146,0.0174315345463944,0.002476896729991767,0.0003030303030303504,0.005862686061539014,-0.0002787878787876395,0.005428094923622392,0.0
-0.015162964744914326,-0.08121107906336063,-0.0050540327530132325,0.0012727272727272672,-0.0017491396694232027,0.008684848484848393,-0.0014944179641728662,0.0
0.0014173620724429248,0.06796420186147523,0.001549344520437955,-0.006060606060606039,0.004405171558445987,-0.003866666666666796,0.0002235174115793107,0.0
-0.003088563852103681,-0.030832169824067352,0.002039380507466389,-0.0069696969696969825,-0.0007558667937584704,-0.00315757575757557,7.89109312211383e-05,0.0
-0.002475648985649616,0.01501402854702766,-0.0023495042163024804,0.0053939393939394726,0.008260877031873679,0.005236363636363791,0.0015128256506550405,0.0
-0.005125264676853773,-0.011871809071163407,-0.00025305776173131306,0.000666666666666674,0.0019791606258067634,0.0003030303030301048,0.0003813449260167572,0.0
-0.004218049443142881,0.0026136599881442,0.0020373279067742735,-0.006666666666666686,0.0019941448366296434,-0.0030242424242423907,-0.0022724083678853806,0.0
-0.008693398360306205,-0.019082383744357268,0.0024683050522582607,-0.012363636363636294,0.0008347677707999952,0.0003151515151515284,0.0011559681776163984,0.0
-0.0075664270303880555,0.002334375511319525,-0.0002553167957132028,0.00054545454545462,0.00736558763252264,0.0020727272727271706,0.00501692201541964,0.0
-0.0017243079520264499,0.04107111568350569,-0.005499537136481887,-0.0037575757575756667,-0.005336096437703911,0.0020666666666667496,-0.004329557398415465,0.0
0.004520218771827003,0.015900285295601883,0.004960100806170829,0.0012727272727272672,-0.008161835916511375,-0.010072727272727169,-0.0037758054528105396,0.0
0.019132091564021396,0.05863241021918051,-0.0017650324875185246,0.0010909090909091322,-0.003380983720224053,0.0004727272727270903,0.002281220438091428,0.0
0.0015477805441577982,-0.08734358765238581,0.001294963778878365,-0.0030303030303030463,-0.003747708864501527,0.004242424242424288,0.000971495421888074,0.0
-0.002199653269297574,-0.014310849377330872,-0.0011995449082698232,-0.006000000000000039,-0.0005101827106684656,0.0012242424242423383,-0.0001685563101436059,0.0
0.006366563194152089,0.04220330361793071,-0.003951203248685572,-0.005090909090909069,-0.001789363048737953,-0.002024242424242196,-0.003083708452882318,0.0
-0.015755410769023728,-0.09380650604436816,0.00024007527076990435,-0.01145454545454543,-0.0023154757413315864,0.0033515151515149284,-0.0014890879763343216,0.0
-0.00764813249983021,0.03830143971071171,-0.000812253162273703,0.001696969696969806,0.012933803347069148,0.004660606060605904,0.005264604635540341,0.0
0.01715329451425892,0.08209575444723806,0.007305603933860342,-0.0029696969696969117,-0.00043151828003570614,-0.011799999999999797,0.0009529651081839139,0.0
0.004437383676221626,-0.03598880103339745,-0.006929465335468816,-0.00218181818181813,-0.010655588912178701,0.002424242424242549,-0.006943320811793323,0.0
0.007348697024252166,0.004099746296030921,0.005234445704716324,-0.0009696969696969437,-0.0036507991585240838,-0.0009696969696971118,0.0023087005698557606,0.0
-0.011462836229462802,-0.07430529869741791,-0.0027632872702943612,-0.005999999999999824,-0.0010919653640820233,0.005200000000000125,0.0007404894767873675,0.0
0.0006214548836231353,0.050618298925791026,0.001557846621888866,-0.004545454545454503,0.009623208016711996,-0.0031272727272728487,0.0014706490446140421,0.0
0.004558226411489329,0.03629179300506675,0.000967909422627481,-0.0047272727272726104,-0.005209237297970608,0.00012727272727280074,-0.000702155476100895,0.0
-0.004304759202430846,-0.02830127993770709,-0.0009613110181023497,-0.012666666666666644,-0.0027264314528503805,0.0005090909090908362,-0.0033369581114800198,0.0
-0.003431954575599995,-0.026335701058856933,-0.0003486498757197498,-0.005757575757575689,0.0016306625774953544,-0.002460606060606086,0.002428663025790677,0.0
-0.0008540575572927547,0.022036371013196002,-0.004656506576311168,0.0076363636363636295,0.012920067982893593,0.007375757575757854,0.002522497485595502,0.0
0.001694471985051275,0.0011807353341494826,0.0028388235275322235,-0.006606060606060632,-0.008174113150695727,-0.004181818181818305,-0.002426986028377828,0.0
-0.0032104626008703867,-0.022918165293692228,-6.229945351449856e-05,-0.0004242424242425659,0.0029919559184306338,0.0005878787878786407,0.0011244173619820795,0.0
0.001784456945921237,0.029921765599216964,-0.002120599840521747,0.0013333333333334018,0.0018476443870874733,0.00391515151515173,0.002115266835754541,0.0
0.0035914488717191484,-0.0005532492451551299,0.0032775239108364627,0.000363636363636512,-0.0007576128815068693,-0.0033515151515153374,-0.00011333426454106948,0.0
-0.0005060225080672986,-0.01585927026789747,-0.0016287262934001699,0.004181818181818152,-0.006666118752740076,-0.0008969696969696756,-0.0027306204043828545,0.0
0.003549294045103913,0.01611968582196053,0.001009197224169581,-0.00606060606060612,0.009197261579526484,-0.0020060606060606813,-0.0005237403488225086,0.0
0.0038203735312118824,-0.018067922519141678,0.0013695550735682378,-0.009212121212121248,-0.004232104337315394,0.0012363636363637352,0.0019371429399495073,0.0
0.00417593529775441,0.016454048419533192,-0.003040560215943664,0.006060606060605985,-0.0020550424895552383,0.0026606060606059636,-0.0010092724322299492,0.0
0.0005147064359334925,-0.015500927702207654,-0.00029225844234352525,0.019636363636363625,0.006403981388693614,0.0032848484848485775,0.005003278410351806,0.0
0.002847467173595556,0.0127072465740402,0.003505411233511271,-0.002242424242424345,-0.0005434200926483855,-0.0012606060606059016,-0.001782926335407082,0.0
-0.0005359183960701284,-0.012440835102885984,-0.0010613212242517273,0.006121212121212174,-0.002199926011970728,-0.004533333333333541,-0.003708217209978505,0.0
0.011323783972315966,0.046408351557716776,0.004743687441989436,0.0010303030303030515,0.00047556367893176305,-0.0005575757575758299,0.0033755752118911505,0.0
-0.012347050683139517,-0.10182115485928163,-0.0009677324538986617,0.005575757575757662,-0.006651821525932458,-0.003939393939393768,-0.0047911752449296685,0.0
-0.0011229221062559983,0.06112497168192155,-0.0011711987032332523,0.004606060606060691,0.008565395924330695,0.0034666666666666097,0.0026033943882656434,0.0
-0.0043958246373911,-0.0018788577213361033,-0.004325268132157749,0.0037575757575757204,0.005036233187773562,0.005290909090909098,0.0009568519291678579,0.0
0.002577397710612064,0.008862669121510788,0.006289140499045012,0.005090909090909069,0.0032293357881755416,-0.008799999999999787,0.0010716061402483259,0.0
0.007046611712157204,0.026193091553600563,-0.0015085092091490799,-0.0019393939393939949,-0.0033083629918704014,0.003090909090908857,-0.0004131108206486612,0.0
-0.0013015617959216382,-0.02336831231269654,-0.0067102370422196045,-0.00412121212121226,-0.0071672214035959055,0.002600000000000086,-0.003687779895163743,0.0
0.006334827067784146,0.01786138410486051,0.005670096191611445,0.006969696969696929,-0.0013360704405976415,-0.001775757575757505,0.003287166390621765,0.0
-0.000805231782697108,-0.022867310230159827,-0.005973457848885279,-0.0008484848484848088,-0.005111855684707582,0.0069454545454544605,0.0006203529472196722,0.0
-0.002140414676840418,-0.0173435565328702,0.005721510207418467,-0.0058787878787878506,0.001145110133797826,-0.007224242424242427,-0.0032177085450176782,0.0
0.005253681691324748,0.035744169463196425,-0.003918437503432294,0.004242424242424367,-0.0003640729610449959,0.0022060606060605808,0.001702262097102136,0.0
0.01028533010205799,0.013112783189684646,0.003975183907882754,-0.004787878787878826,-0.002706247113348999,-0.002703030303030321,0.0014133053778937123,0.0
0.0014328285594108986,-0.041082754316536345,0.0007288935019566192,0.00412121212121199,-0.010297178558958812,-0.006709090909090783,-0.005781567865223633,0.0
0.00884019880198992,0.030980604376580668,-0.0009331019743644756,-0.0011515151515151055,0.005170058922052097,0.0022848484848483172,0.004517021304654792,0.0
-0.010235862220548415,-0.06995727839314039,-0.0032566457650974557,-0.008242424242424195,-0.007961642029508418,0.005303030303030412,-0.005074186680315356,0.0
0.005133708371059501,0.06363673583736713,-0.00023831223172219004,-0.0044848484848486365,0.006175584322215678,0.0029757575757576923,0.003987232977093531,0.0
-0.004884136058866385,-0.04961233658103636,0.0035972239084226883,0.006060606060606093,0.0026641482674304405,-0.0017090909090911586,-0.000381183326452051,0.0
-0.003695287152031894,0.012621247672345138,-0.004082087949376684,-0.003696969696969747,-0.0016619038428102929,-0.0012909090909090004,-0.002578932968664812,0.0
-0.0006932681928915187,0.008666600726385998,0.004057739251495167,0.003939393939393963,0.005794237090022846,0.0036909090909090663,0.007103847245860843,0.0
-0.07180097516536155,-0.0788183985207102,0.001981831336323191,0.025393939393939396,0.015739276322964672,0.0016397787397785558,0.002478585444648817,0.0
0.028422948372861214,0.0600623144488011,0.0016932541372642615,0.031030303030303085,0.056248981115467195,-0.005581818181818233,-0.0010405256970840832,0.0
0.02199685267885671,0.004673944292785269,0.002046683817061535,0.019757575757575734,-0.004427389040547809,0.0002666666666668156,-0.0005032799033325296,0.0
-0.015666670641031083,-0.06641869956151408,-0.002996200074706969,0.014242424242424315,0.013885300438486197,0.009733333333333205,0.0017493764847867413,0.0
0.01368817502476175,0.09421589839277157,0.00023683017315485004,0.011575757575757512,-0.004843253122380091,-0.006036363636363491,0.0005164559916716032,0.0
0.009107455003048125,-0.007589447775355321,0.0031362002146733195,-0.00018181818181818872,0.004380976467068836,0.0029696969696968683,0.00315208393639015,0.0
-0.0008254540492943664,-0.05451574159025563,-0.003979897257978127,0.011030303030303,-0.01130531734783169,-0.004030303030303058,-0.008657030837935521,0.0
-0.0020541377833985697,0.00733013805070854,-0.0045740830047972655,-0.007151515151515063,0.0036755925961621553,0.0030727272727272405,0.0020109401593119067,0.0
-0.004469400424397272,0.011413454377402947,0.0014125986711268244,0.004303030303030394,0.0026704240743728675,0.00799393939393946,0.005305135246368528,0.0
0.005553792686923724,0.02876674663385395,0.003344956768926922,0.001454545454545402,0.0008208072399151845,-0.010793939393939347,-0.0018323004406579407,0.0
-0.008350039684358506,-0.04243179026139009,0.00014250319886045172,-0.004060606060606017,-0.0034555478371491866,0.0035393939393939633,-0.003985042250151272,0.0
-0.006725278342914365,0.015469222565899504,0.0017169607982178484,-0.013454545454545426,-0.002651989555310696,-0.002575757575757672,0.0015372595719962412,0.0
-0.008171855440719267,0.005978358521888257,-0.005886574400417566,-0.001454545454545402,0.0042651464006762795,0.00656363636363642,0.0024422505279114715,0.0
-0.015181197815031806,-0.032724793268385205,0.0010476240567189896,6.0606060606080845e-05,0.012444176428583682,0.005799999999999977,0.005174819203832632,0.0
0.00015480782161608585,0.04935303077623512,0.0047761805566730285,0.008242424242424195,0.00686478835199274,-0.009199999999999984,-0.0009903535893491177,0.0
-0.0017946969930128266,-0.013398196945955593,-0.0013718882646363041,-0.0005454545454545123,-0.010977106036863526,-0.0034606060606060898,-0.005376440651942455,0.0
-0.010920101731094175,-0.0352551031615363,-0.0024506241940109434,0.003757575757575828,0.008367199868763414,0.006393939393939444,0.0013759371637701234,0.0
-0.0011327655863727739,0.04760816941384746,-0.003872805507412788,0.005939393939393904,0.0025090178986968818,0.002757575757575732,0.0009929536152922113,0.0
0.020303505404471803,0.0758297935672417,0.0008870730638877444,0.004242424242424259,-0.012774085220636113,-0.010248484848484838,-0.0028450956585033063,0.0
-0.010628751037250533,-0.12468438874480178,-0.0017932040340785794,0.012787878787878832,-0.0006693584417734718,0.013084848484848392,0.0032414549678616957,0.0
0.003621169698964331,0.05163652215899101,0.004007957536841531,-0.0029696969696969924,0.002886461552932942,-0.005278787878787786,-0.00020813411665936187,0.0
-0.0014003268202300511,-0.018836192580536478,-0.0022645880077547735,-0.00048484848484848527,-0.001134131974477685,0.001709090909090852,0.00030976361697722263,0.0
0.0027576310958817413,0.013708862239555357,0.003714481082557252,-0.005939393939393931,0.003066680421374523,-0.005927272727272676,-0.0015613770959446575,0.0
0.00048251494318845954,-0.006034354196835162,-0.00233998426865273,0.008424242424242384,0.0008320700455866485,0.0030787878787879148,0.002277173938476206,0.0
-0.0002313884470354178,-0.008631199134805354,0.0007052479986200728,-5.3828995133340925e-17,-0.006251562771171529,-0.0016909090909090242,-0.0006870802551142158,0.0
-0.0020464477852032256,-0.013191772720995372,0.002825613272748724,0.00975757575757584,0.0015973181881018968,-0.004412121212121345,-0.002516143793084103,0.0
-0.003799300149708798,0.006210900485442389,-0.0009502641588401308,0.0075151515151515485,0.008680718667258808,0.0036606060606060513,-0.0006931061672846547,0.0
0.010000872333357228,0.05469099210988182,-0.0012734725341913657,0.0029090909090910195,0.00037923453412272613,0.0022606060606061044,0.005729685633416601,0.0
-0.0011018518811845013,-0.03309825444963254,0.0014218647455120199,-0.0049090909090908795,-0.007896315055690167,0.0030424242424241933,-0.0023181035785883597,0.0
-0.002476498742996932,-0.01758545759628285,-0.0017956275686213873,-0.0022424242424242376,0.0027684817976548993,0.00025454545454549213,0.001756286795800317,0.0
0.006511837331410761,0.026052882238761385,0.0010060461852342184,0.005090909090909015,-0.002405784427901709,-0.005430303030302998,-0.002693063524374907,0.0
0.006282446834050245,-0.000567449988783398,-0.003651312445984757,-0.007454545454545468,-0.005818843928176056,0.002078787878787781,-0.0022126027820057828,0.0
-0.0027519646881983624,-0.03983701085433855,0.002796087534582297,0.004909090909090988,0.004636928539594726,0.0012121212121213411,0.0013852515873242035,0.0
0.013012914547847301,0.05981150036859465,-0.001170632987750166,-0.005757575757575689,-0.002822196601103533,-0.010012121212121337,-0.002602487560987626,0.0
0.005770592281104483,-0.023743787175275227,0.0023470032872916794,-0.0010303030303029437,0.0004930613095785951,0.007569696969697093,0.004334257547490319,0.0
-0.0017518601627836308,-0.026391680498251652,-0.0006348454615804801,-0.005393939393939419,-0.0038093774679539088,-0.005448484848484873,-0.005382282783907346,0.0
-0.008613525281468042,-0.020940270499807012,0.0028269237693158136,0.0038181818181818013,0.01200566889413477,0.007127272727272764,0.005478165510619805,0.0
-0.0024263742437844933,0.029861658874556128,-0.004136109400004737,-0.006606060606060659,-0.005437977489076568,-0.004854545454545603,-0.00483847922673746,0.0
-0.003641448141338939,-0.006148375388680573,0.001187023274869485,-0.009636363636363571,0.005623745823443153,0.00021818181818180593,-0.00023890649488469216,0.0
0.005888036922358471,0.022445329981093443,-1.1787968216169332e-05,0.014606060606060586,-0.00489842759466384,-0.0015333333333332822,0.002159859811948816,0.0
-0.015288981243757516,-0.08245319966716483,-0.0028740469319545226,0.0044848484848484214,0.005531527605568049,0.008060606060606093,0.0006017700389264797,0.0
-0.0001418903412203665,0.06369290579557303,0.0013741225829471747,-0.0035757575757575316,0.005282239128904567,-0.0029212121212122168,-0.00020762810752818933,0.0
0.00574450724269614,0.021409253511930428,0.003035792774853945,-0.005333333333333392,-0.002022504063833054,-0.0032060606060604286,0.001175392999992702,0.0
-0.003902189835729861,-0.00229652724576515,-0.0011174122062521511,-0.009878787878787895,-0.004436406033652191,0.008836363636363542,0.0021383753684371567,0.0
-0.0015615536889127366,0.016053002807588874,0.003844150844461426,-0.01272727272727267,-0.0012960881014939427,-0.0029696969696969924,0.002617611974885586,0.0
-0.013104938351256317,-0.04321105300701398,-0.0003335685670390298,-0.009393939393939356,0.003750886386927147,0.003969696969697084,0.0005324411181775448,0.0
0.003835156885054031,0.06758405186100722,-0.0017893879513162707,-0.0067272727272727935,0.002853385194329093,-0.005187878787878836,-0.001453276047764671,0.0
-0.018575893884100438,-0.09777263890613128,0.0021732896272745176,-0.012848484848484915,0.007994148972661524,0.005939393939393911,0.0032921720187756636,0.0
-0.008939350065466806,0.03722281137266415,-0.0040205740447768895,-0.01284848484848494,0.00676269016054876,-0.002890909090909136,-0.004444943625764063,0.0
0.005815621881794698,0.02881071392020149,-0.0034531180254168733,0.012484848484848482,-0.0013509830494986418,-0.0024363636363636362,-0.0022370884389425307,0.0
-0.0012763887424432942,-0.014932807043104816,0.0021075776307770177,0.003575757575757478,-0.003331594921886804,0.0018121212121212885,0.0006470720612717026,0.0
0.0004466074544256364,0.017562237119308884,0.0036557007565996146,0.0076969696969697915,0.006201994695058625,0.0009636363636362575,0.003043305081539112,0.0
-0.00960613653853739,-0.042547891366022106,0.0006612422551990602,-0.0018181818181818063,0.003611381361251693,0.0017939393939395934,0.0032682438842161435,0.0
-0.0004016125213266576,0.0571072405316596,0.0023219080309052013,-0.0024242424242423995,-0.0039759109834907515,-0.006945454545454756,-0.002246895389006098,0.0
0.0010854386453970784,0.02419102491431758,-0.004239580065968932,0.0007878787878787011,-0.0031069144796193352,0.005242424242424314,-0.00016520258902172767,0.0
-0.0033952554609200172,-0.01958421002310301,-0.000403772163708948,0.003818181818181882,0.002499183916289022,0.006624242424242489,0.004500043006167626,0.0
-0.012951360367148454,-0.046177512223325036,-0.0023209184942562097,0.0012121212121212266,-0.006374360708176494,-0.0034606060606060967,-0.004396189512904359,0.0
-0.003731270844940747,0.027375335084439175,0.005427578384233985,0.004606060606060664,0.012298001751107556,-0.005012121212121205,0.0008306958121895571,0.0
0.006517675068170957,0.034771209781611905,-0.0026651179602083367,-0.006424242424242517,-0.00429957809717736,-0.00388484848484847,-0.0027880388681304474,0.0
0.004957492381622198,-0.029268881993034315,-0.005803463699101488,0.004000000000000088,-0.00833845775060311,-0.005521212121212079,-0.00716323423773469,0.0
0.016155345730935137,0.032212874549297735,0.0016576579248710106,-0.004969696969697075,-0.0017078527234373332,0.0015454545454545283,0.004880577336074393,0.0
0.002000472595964869,-0.061136463819942644,9.306174815827642e-05,0.0007878787878788559,-0.01237985775932919,0.001321212121212053,-0.004869489875638632,0.0
-0.00991675466944164,-0.045014413315451966,-0.0022938485180985413,0.0013939393939394558,0.0029710412300035256,0.008624242424242458,0.002961324590352719,0.0
-0.0022091957390054616,0.029733901334763932,0.002558352903057448,0.003575757575757606,0.009193537698392568,-0.00320000000000001,0.0006048905863518351,0.0
0.009502545926670799,0.04639656833691759,-0.003082278442072418,0.017696969696969645,-0.0030783407539886434,4.2424242424236913e-05,0.0015262343426393698,0.0
0.02115698048147821,0.03060058381558395,0.006198981378762938,-0.001636363636363658,-0.009997476790473898,-0.011448484848484835,-0.003599128004477916,0.0
-0.0025778982118412393,-0.0935545432778179,-0.001479771739097075,-0.008545454545454573,-0.002328603883879582,0.005187878787878772,-0.0011915502277193729,0.0
0.00925114036286741,0.062088766536636614,-0.0020684996096571647,0.0028484848484848038,0.004494342294217258,0.004957575757575745,0.0033818505628078117,0.0
0.005410941787313007,-0.03215100228095268,0.003435221161715544,-0.006060606060606012,-0.0034152447052098593,-0.00372121212121212,-9.497367070678166e-05,0.0
0.014797794722700465,0.037514482737223194,-0.007180132045165123,0.0007272727272727549,-0.00588333544458837,0.0056969696969697056,-0.001595061290462147,0.0
-0.009732674081390039,-0.11429863923134609,0.006223177179338721,0.010181818181818217,0.0007311789504702907,-0.0010303030303030185,0.002906554967706582,0.0
0.005589576048447272,0.08070220711690221,0.000962041575171256,0.00927272727272714,-0.0008662777315761072,-0.005733333333333348,-0.003512133140314309,0.0
0.0072765300334925774,0.015062565017575571,0.001126255077604196,0.005757575757575796,0.014538201381208172,0.002066666666666698,0.004458601736419484,0.0
-0.007232150917182232,-0.05002795721154171,-0.0036604846127583964,0.004727272727272691,-0.005028199635780626,0.003830303030303019,-0.0021230482680118243,0.0
0.007532430371247777,0.05742872105492759,0.004325923597558082,-0.006484848484848443,0.0034609634791701806,-0.002193939393939423,0.0028835565398693253,0.0
-0.005163027234419341,-0.042337080227023795,-0.0037381655921706974,0.0029696969696969924,0.0006277682578205679,0.004830303030303047,-0.00034051049287615664,0.0
0.0057338805252005725,0.045079030533865964,0.0008910978182314886,-0.004848484848484853,-0.010107393708556525,-0.011454545454545441,-0.008722101012491762,0.0
-0.006420523065408998,-0.04607857263706315,-0.0019034540562426945,-0.0032727272727273967,0.008842639484138376,0.013406060606060614,0.009371306318391734,0.0
-0.001222685094736506,0.01705805855553232,0.0010393802230195435,0.010606060606060595,0.0025783009797801,-0.0012909090909090967,0.001403529848850935,0.0
0.0088795911524716,0.03232785346477475,0.0037242561058863787,0.01624242424242423,-0.003755055626129762,-0.008139393939393924,-0.001655420856979336,0.0
0.0009131016313183262,-0.02128961213220546,-0.0028041392378580694,0.0023030303030303722,-0.004504157586750587,0.002193939393939381,-0.0035624660947747937,0.0
-0.0051736205843540195,-0.03240560563473949,0.002933626836779605,-0.013636363636363722,0.0068171822440519555,-0.004309090909090924,-0.0004637996109791938,0.0
-0.0044991090036560445,0.00417066602476939,-0.0008181879832631616,0.003939393939393802,0.0008235145096053469,0.0004424242424241937,0.0003658156500519567,0.0
-0.006634778900473952,0.0011127834533108142,-0.0041872066391912075,-0.009818181818181759,0.002584783453319997,0.010127272727272792,0.004835205725792588,0.0
0.009742092604910518,0.061715533715411455,0.002718306103408464,0.007090909090909144,-0.004362042042169893,-0.004884848484848483,-0.0010785640232641993,0.0
-0.0015677376741650671,-0.05123953239477955,-0.00023240523623906063,0.002787878787878696,-0.014040986940240528,-0.0034969696969697306,-0.006432832001993398,0.0
-0.0033082367499115755,-0.0060273719265682415,-0.0014747585770171177,-0.0033939393939392895,0.00673287049768181,0.005587878787878841,0.005295736390157929,0.0
0.004173846028336871,0.024271898841520433,0.0032874635019328846,-0.0006666666666667817,0.0020328685385033944,-0.0028242424242424396,0.0018891426325022662,0.0
0.00527966513978091,-0.032256309119118885,-0.0014810776672131271,0.020666666666666722,-0.01595292383773265,0.005737974987974903,0.007607721659141065,0.0
0.023030132000912456,0.01887876872764031,0.0026504579169157956,0.009272727272727314,0.015561011151882504,-0.0008121212121212707,0.0004872190345741264,0.0
0.02249226936294574,0.0039468413640254656,-0.00031157257891146513,0.011393939393939458,-0.0017105525753688619,0.0008060606060606855,-0.00018349809570714838,0.0
-0.012886248525631704,-0.061453176714807406,0.003330631193365294,0.01587878787878799,0.011873005103374756,0.0016242424242424473,-0.0008202650615179087,0.0
0.005397177580298906,0.06720571184013908,-0.001045855505410156,0.005333333333333392,0.009155166385593804,0.006496969696969559,0.007493458156771291,0.0
0.007923138029951439,0.01741964069445127,0.0006152272347337587,0.005151515151515095,0.0060271558459675835,0.0016969696969697018,0.0018194797499085445,0.0
-0.00840088731762416,-0.056037315865186905,0.00014130940865645234,-0.006666666666666632,-0.00693537647124998,-0.004830303030302997,-0.00836997853133066,0.0
-0.008787756445691687,-0.007070944061783398,0.0018039211469268255,-0.005454545454545446,0.021274389271550256,0.0060666666666666005,0.010862319698402604,0.0
0.005774280213197043,0.06314829024028017,-0.0029054866465313897,0.008181818181818169,-0.0019175279415378692,-0.0003818181818181566,-1.4158718687367e-05,0.0
-0.006278168196868587,-0.04967405493502431,-2.9759841860767537e-05,-0.01096969696969692,-0.004579751904719655,-0.0025696969696968213,-0.004313745881589181,0.0
0.004437619972775936,0.04477704862987485,0.0010918527584259173,-0.0030909090909090465,0.003524200145025998,-0.001527272727272912,0.0003012226761568666,0.0
-0.010087006275766301,-0.05466060534983015,-0.0019846584550406478,-0.0071515151515152255,-0.00277569625892206,0.0026424242424243176,-0.0020991449973729523,0.0
0.004986534416682606,0.0520624778148443,0.002213428001516298,0.0018787878787878602,0.008698902057271038,-0.0032909090909090093,0.00490670539069353,0.0
