run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.attackStart,10s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.useGui,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.playgroundSizeX,65000m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.playgroundSizeY,25000m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.playgroundSizeZ,50m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.debug,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.coreDebug,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.annotations.draw,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.obstacles.debug,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.world.useTorus,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.world.use2D,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.updateInterval,0.01s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.host,"""localhost""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.moduleType,"""org.car2x.veins.modules.application.platooning.PlatoonCar""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.moduleName,"""node""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.moduleDisplayString,"""""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.autoShutdown,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.margin,25,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.connectionManager.sendDirect,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.connectionManager.maxInterfDist,2600m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.connectionManager.drawMaxIntfDist,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.mac1609_4.useServiceChannel,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.mac1609_4.txPower,100mW,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.mac1609_4.bitrate,6Mbps,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.sensitivity,-94dBm,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.maxTXPower,100mW,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.useThermalNoise,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.thermalNoise,-95dBm,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.decider,"xmldoc(""config.xml"")",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.analogueModels,"xmldoc(""config.xml"")",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.usePropagationDelay,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].mobility.x,0,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].mobility.y,0,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].mobility.z,1.895,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.seed,0,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.configFile,"""./sumocfg/freeway.sumo.cfg""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.numberOfCars,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.numberOfCarsPerPlatoon,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.numberOfLanes,1,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].helper_type,"""PositionHelper""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].helper.nLanes,1,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].helper.platoonSize,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].helper.nCars,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.caccC1,0.5,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.caccXi,1,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.caccOmegaN,0.2 Hz,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.engineTau,0.5 s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.ploegKp,0.2,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.ploegKd,0.7,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.useRealisticEngine,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.useControllerAcceleration,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.numericController,3,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.controller,"""FLATBED""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.spacing,10m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.headway,0s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.leaderHeadway,2s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.usePrediction,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.useRadarPredSpeed,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].appl_type,"""SimplePlatooningApp""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].protocol_type,"""SimplePlatooningBeaconing""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.beaconingInterval,0.1s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.priority,4,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.packetSize,200,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].unicast.packetLossRate,0,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic_type,"""PlatoonsTrafficManager""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonInsertTime,1 s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.nCars,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonSize,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.nLanes,1,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platooningVType,"""vtypeauto""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonInsertDistance,10m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonInsertHeadway,0s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonLeaderHeadway,2s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].sensors[8].minValue,0,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].sensors[8].maxValue,250,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario_type,"""RandomScenario""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.avgSpeed,100kmph,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.maxSpeed,150kmph,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonInsertSpeed,100kmph,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.startTime,5s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.accelerationProbability,0.2,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.decelerationProbability,0.2,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.avgAcceleration,0.50mpsps,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.avgDeceleration,0.75mpsps,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.minStepDuration,0.5s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.meanStepDuration,2s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.coordinatedAttack,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.accelerationInjectionRate,0.05mpspsps,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.accelerationInjectionLimit,1mpsps,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[4].protocol_type,"""InjectedBeaconing""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.attackStart,10s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.useGui,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.playgroundSizeX,65000m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.playgroundSizeY,25000m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.playgroundSizeZ,50m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.debug,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.coreDebug,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.annotations.draw,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.obstacles.debug,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.world.useTorus,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.world.use2D,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.updateInterval,0.01s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.host,"""localhost""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.moduleType,"""org.car2x.veins.modules.application.platooning.PlatoonCar""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.moduleName,"""node""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.moduleDisplayString,"""""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.autoShutdown,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.margin,25,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.connectionManager.sendDirect,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.connectionManager.maxInterfDist,2600m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.connectionManager.drawMaxIntfDist,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.mac1609_4.useServiceChannel,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.mac1609_4.txPower,100mW,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.mac1609_4.bitrate,6Mbps,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.sensitivity,-94dBm,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.maxTXPower,100mW,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.useThermalNoise,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.thermalNoise,-95dBm,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.decider,"xmldoc(""config.xml"")",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.analogueModels,"xmldoc(""config.xml"")",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.**.nic.phy80211p.usePropagationDelay,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].mobility.x,0,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].mobility.y,0,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].mobility.z,1.895,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.seed,0,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.manager.configFile,"""./sumocfg/freeway.sumo.cfg""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.numberOfCars,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.numberOfCarsPerPlatoon,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.numberOfLanes,1,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].helper_type,"""PositionHelper""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].helper.nLanes,1,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].helper.platoonSize,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].helper.nCars,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.caccC1,0.5,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.caccXi,1,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.caccOmegaN,0.2 Hz,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.engineTau,0.5 s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.ploegKp,0.2,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.ploegKd,0.7,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.useRealisticEngine,false,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.useControllerAcceleration,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.numericController,3,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.controller,"""FLATBED""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.spacing,10m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.headway,0s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.leaderHeadway,2s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.usePrediction,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].scenario.useRadarPredSpeed,true,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].appl_type,"""SimplePlatooningApp""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].protocol_type,"""SimplePlatooningBeaconing""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.beaconingInterval,0.1s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.priority,4,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].prot.packetSize,200,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].unicast.packetLossRate,0,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic_type,"""PlatoonsTrafficManager""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonInsertTime,1 s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.nCars,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonSize,8,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.nLanes,1,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platooningVType,"""vtypeauto""",,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonInsertDistance,10m,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonInsertHeadway,0s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,**.traffic.platoonLeaderHeadway,2s,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].sensors[8].minValue,0,,,
RandomCoordinatedInjectionNoGui-5-20200606-16:34:35-5004,param,,,*.node[*].sensors[8].maxValue,250,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,configname,RandomCoordinatedInjectionNoGui,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,datetime,20200606-16:34:32,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,experiment,RandomCoordinatedInjectionNoGui,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,inifile,omnetpp.ini,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,iterationvars,"$leaderSpeed=100, $attackStart=10, $nCars=8, $platoonSize=8, $nLanes=1, $controller=3, $sController=""FLATBED"", $spacing=10, $headway=0, $leaderHeadway=2, $radar=false, $beaconInterval=0.1, $priority=4, $packetSize=200",,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,iterationvarsf,"leaderSpeed=100,attackStart=10,nCars=8,platoonSize=8,nLanes=1,controller=3,sController=FLATBED,spacing=10,headway=0,leaderHeadway=2,radar=false,beaconInterval=0.1,priority=4,packetSize=200-",,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,measurement,"$leaderSpeed=100, $attackStart=10, $nCars=8, $platoonSize=8, $nLanes=1, $controller=3, $sController=""FLATBED"", $spacing=10, $headway=0, $leaderHeadway=2, $radar=false, $beaconInterval=0.1, $priority=4, $packetSize=200",,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,network,Highway,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,processid,4998,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,repetition,0,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,replication,#0,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,resultdir,results,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,runnumber,4,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,runattr,,,seedset,0,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,itervar,,,attackStart,10,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,itervar,,,beaconInterval,0.1,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,itervar,,,controller,3,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,itervar,,,headway,0,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,itervar,,,leaderHeadway,2,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,itervar,,,leaderSpeed,100,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,itervar,,,nCars,8,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,itervar,,,nLanes,1,,,
RandomCoordinatedInjectionNoGui-4-20200606-16:34:32-4998,itervar,,,packetSize,200,,,
